league Division 1
team South Long Hill
stadium SLH Arena
ovr 71
pos RM
40 DRI
38 FIN
37 PAS
69 TAC
53 HEA
66 MAR
PAC 93
PHY 90
ATT 42
DEF 67
ssnGoals 0
cGoals 0
end player
player name Rylan Passino
ovr 71
pos CB
24 DRI
30 FIN
35 PAS
61 TAC
76 HEA
76 MAR
PAC 82
PHY 59
ATT 29
DEF 73
ssnGoals 0
cGoals 0
end player
player name Jaziel Torok-Ezernack
ovr 69
pos CB
27 DRI
22 FIN
22 PAS
68 TAC
68 HEA
55 MAR
PAC 81
PHY 87
ATT 24
DEF 66
ssnGoals 0
cGoals 0
end player
player name Dorian Peart
ovr 71
pos LM
44 DRI
47 FIN
52 PAS
64 TAC
60 HEA
71 MAR
PAC 93
PHY 85
ATT 48
DEF 68
ssnGoals 0
cGoals 0
end player
player name Tyler Cesaro
ovr 71
pos CM
47 DRI
49 FIN
46 PAS
57 TAC
70 HEA
70 MAR
PAC 75
PHY 90
ATT 47
DEF 67
ssnGoals 0
cGoals 0
end player
player name Apollo Conary
ovr 70
pos RM
40 DRI
39 FIN
44 PAS
70 TAC
64 HEA
58 MAR
PAC 33
PHY 93
ATT 43
DEF 66
ssnGoals 0
cGoals 0
end player
player name Tomas Kumler
ovr 67
pos ST
67 DRI
61 FIN
56 PAS
26 TAC
32 HEA
26 MAR
PAC 80
PHY 66
ATT 64
DEF 28
ssnGoals 0
cGoals 0
end player
player name Porter Heidemann
ovr 69
pos ST
78 DRI
77 FIN
62 PAS
18 TAC
27 HEA
22 MAR
PAC 32
PHY 49
ATT 75
DEF 21
ssnGoals 0
cGoals 0
end player
player name Cody Leichty
ovr 74
pos LM
81 DRI
60 FIN
80 PAS
57 TAC
48 HEA
50 MAR
PAC 73
PHY 94
ATT 74
DEF 52
ssnGoals 0
cGoals 0
end player
player name Derrick Luckenbaugh
ovr 73
pos RB
25 DRI
23 FIN
21 PAS
73 TAC
61 HEA
63 MAR
PAC 77
PHY 89
ATT 23
DEF 70
ssnGoals 0
cGoals 0
end player
player name Dariel Hartle
ovr 75
pos ST
66 DRI
78 FIN
76 PAS
33 TAC
29 HEA
27 MAR
PAC 68
PHY 45
ATT 76
DEF 28
ssnGoals 54
cGoals 103
end player
player name Nixon Marten
ovr 70
pos LB
22 DRI
19 FIN
12 PAS
69 TAC
59 HEA
57 MAR
PAC 32
PHY 94
ATT 20
DEF 66
ssnGoals 0
cGoals 0
end player
end team Wellesley FC
team Ooltewah FC
stadium OFC Lane
teamAvg 71
formation 451
gp 30
gs 41
ga 36
gd 5
pts 47
player name Brodie Storie
ovr 72
pos GK
24 DRI
24 FIN
26 PAS
70 TAC
68 HEA
59 MAR
PAC 33
PHY 92
ATT 25
DEF 68
ssnGoals 0
cGoals 0
end player
player name Easton Palace
ovr 72
pos RB
26 DRI
23 FIN
19 PAS
72 TAC
59 HEA
70 MAR
PAC 46
PHY 90
ATT 24
DEF 69
ssnGoals 0
cGoals 0
end player
player name Nathan Baese
ovr 72
pos CB
32 DRI
26 FIN
33 PAS
77 TAC
66 HEA
74 MAR
PAC 61
PHY 54
ATT 30
DEF 75
ssnGoals 0
cGoals 0
end player
player name Liam Kitay
ovr 73
pos CB
25 DRI
28 FIN
25 PAS
80 TAC
63 HEA
77 MAR
PAC 90
PHY 58
ATT 27
DEF 75
ssnGoals 0
cGoals 0
end player
player name Johan Gerace
ovr 74
pos LB
22 DRI
17 FIN
14 PAS
83 TAC
83 HEA
75 MAR
PAC 92
PHY 32
ATT 19
DEF 81
ssnGoals 0
cGoals 0
end player
player name Cody Thamanson
ovr 71
pos CM
43 DRI
40 FIN
41 PAS
74 TAC
61 HEA
82 MAR
PAC 93
PHY 42
ATT 43
DEF 75
ssnGoals 0
cGoals 0
end player
player name Diego Groves
ovr 71
pos CM
48 DRI
43 FIN
43 PAS
73 TAC
70 HEA
54 MAR
PAC 94
PHY 73
ATT 44
DEF 70
ssnGoals 0
cGoals 0
end player
player name Miguel Strama
ovr 70
pos RM
39 DRI
44 FIN
48 PAS
68 TAC
58 HEA
70 MAR
PAC 70
PHY 92
ATT 44
DEF 66
ssnGoals 0
cGoals 0
end player
player name Kyler Bernthal
ovr 71
pos LM
54 DRI
65 FIN
71 PAS
46 TAC
47 HEA
50 MAR
PAC 94
PHY 81
ATT 67
DEF 45
ssnGoals 31
cGoals 81
end player
player name Ray Goeden
ovr 69
pos ST
59 DRI
68 FIN
71 PAS
19 TAC
23 HEA
22 MAR
PAC 64
PHY 62
ATT 69
DEF 22
ssnGoals 0
cGoals 0
end player
player name Kyler Traber
ovr 71
pos ST
64 DRI
69 FIN
73 PAS
31 TAC
18 HEA
23 MAR
PAC 76
PHY 85
ATT 70
DEF 25
ssnGoals 0
cGoals 0
end player
player name Felix Simo
ovr 74
pos RB
19 DRI
21 FIN
18 PAS
80 TAC
78 HEA
67 MAR
PAC 80
PHY 59
ATT 22
DEF 76
ssnGoals 0
cGoals 0
end player
player name Arjun Cdebaca
ovr 74
pos CM
71 DRI
57 FIN
74 PAS
43 TAC
47 HEA
46 MAR
PAC 81
PHY 81
ATT 72
DEF 47
ssnGoals 4
cGoals 9
end player
player name Finnley Bowron
ovr 69
pos LM
56 DRI
71 FIN
75 PAS
41 TAC
42 HEA
40 MAR
PAC 43
PHY 74
ATT 73
DEF 40
ssnGoals 0
cGoals 0
end player
player name Bryson Dowie
ovr 76
pos CB
31 DRI
25 FIN
26 PAS
86 TAC
81 HEA
72 MAR
PAC 94
PHY 31
ATT 28
DEF 83
ssnGoals 2
cGoals 4
end player
player name Preston Kerkstra
ovr 73
pos ST
73 DRI
76 FIN
69 PAS
24 TAC
24 HEA
34 MAR
PAC 75
PHY 94
ATT 72
DEF 26
ssnGoals 19
cGoals 31
end player
player name Tobias Raef
ovr 72
pos ST
56 DRI
72 FIN
76 PAS
26 TAC
27 HEA
26 MAR
PAC 66
PHY 83
ATT 73
DEF 27
ssnGoals 0
cGoals 0
end player
player name Titus Zessin
ovr 70
pos RB
20 DRI
20 FIN
21 PAS
72 TAC
76 HEA
59 MAR
PAC 94
PHY 63
ATT 21
DEF 71
ssnGoals 0
cGoals 0
end player
player name Yael Westerholm
ovr 71
pos RM
66 DRI
72 FIN
74 PAS
43 TAC
44 HEA
40 MAR
PAC 64
PHY 92
ATT 72
DEF 41
ssnGoals 0
cGoals 0
end player
player name Theo Di Rosier
ovr 72
pos RM
62 DRI
70 FIN
78 PAS
51 TAC
49 HEA
50 MAR
PAC 71
PHY 43
ATT 72
DEF 53
ssnGoals 0
cGoals 0
end player
player name Luke Bredemeyer-Propson
ovr 78
pos LB
30 DRI
30 FIN
28 PAS
81 TAC
70 HEA
87 MAR
PAC 63
PHY 56
ATT 29
DEF 81
ssnGoals 17
cGoals 28
end player
player name Milo Cirone
ovr 67
pos LM
51 DRI
48 FIN
41 PAS
73 TAC
65 HEA
68 MAR
PAC 91
PHY 48
ATT 46
DEF 70
ssnGoals 0
cGoals 0
end player
player name Hassan Sieve
ovr 69
pos CM
37 DRI
41 FIN
36 PAS
70 TAC
61 HEA
70 MAR
PAC 39
PHY 73
ATT 43
DEF 68
ssnGoals 0
cGoals 0
end player
player name Ruben Gradel
ovr 70
pos RM
60 DRI
62 FIN
69 PAS
41 TAC
41 HEA
41 MAR
PAC 91
PHY 80
ATT 66
DEF 40
ssnGoals 0
cGoals 0
end player
player name Nehemiah Westerholm
ovr 71
pos CM
78 DRI
65 FIN
77 PAS
43 TAC
39 HEA
38 MAR
PAC 42
PHY 94
ATT 75
DEF 42
ssnGoals 0
cGoals 0
end player
end team Ooltewah FC
team Teller FC
stadium TFC Lane
teamAvg 69
formation 442
gp 30
gs 37
ga 43
gd -6
pts 34
player name Ezra Otteson
ovr 71
pos GK
22 DRI
24 FIN
21 PAS
65 TAC
67 HEA
75 MAR
PAC 53
PHY 64
ATT 24
DEF 72
ssnGoals 0
cGoals 0
end player
player name Boston Storie
ovr 68
pos RB
24 DRI
24 FIN
25 PAS
67 TAC
67 HEA
62 MAR
PAC 73
PHY 83
ATT 21
DEF 65
ssnGoals 0
cGoals 0
end player
player name Clay Shrier
ovr 66
pos CB
17 DRI
18 FIN
14 PAS
64 TAC
55 HEA
66 MAR
PAC 38
PHY 74
ATT 16
DEF 64
ssnGoals 0
cGoals 8
end player
player name Carl Hemmingsen III
ovr 66
pos CB
11 DRI
16 FIN
20 PAS
72 TAC
60 HEA
71 MAR
PAC 70
PHY 57
ATT 18
DEF 67
ssnGoals 0
cGoals 0
end player
player name Kyree Berglund-Bartel
ovr 66
pos LB
14 DRI
19 FIN
15 PAS
57 TAC
62 HEA
65 MAR
PAC 90
PHY 87
ATT 17
DEF 62
ssnGoals 0
cGoals 0
end player
player name Jose Billington
ovr 68
pos CM
70 DRI
63 FIN
53 PAS
45 TAC
40 HEA
41 MAR
PAC 94
PHY 91
ATT 63
DEF 42
ssnGoals 0
cGoals 0
end player
player name Reign Hoage
ovr 72
pos CM
54 DRI
47 FIN
55 PAS
67 TAC
78 HEA
76 MAR
PAC 94
PHY 46
ATT 50
DEF 76
ssnGoals 9
cGoals 22
end player
player name Owen Stanback
ovr 70
pos RM
54 DRI
64 FIN
69 PAS
39 TAC
36 HEA
34 MAR
PAC 90
PHY 94
ATT 66
DEF 40
ssnGoals 0
cGoals 0
end player
player name Justus Engelson
ovr 70
pos LM
39 DRI
43 FIN
48 PAS
73 TAC
68 HEA
64 MAR
PAC 61
PHY 69
ATT 46
DEF 70
ssnGoals 0
cGoals 0
end player
player name Rowen Rainford
ovr 71
pos ST
69 DRI
79 FIN
66 PAS
20 TAC
24 HEA
17 MAR
PAC 49
PHY 93
ATT 74
DEF 22
ssnGoals 37
cGoals 79
end player
player name Ian Brosman
ovr 71
pos ST
73 DRI
63 FIN
66 PAS
22 TAC
19 HEA
18 MAR
PAC 76
PHY 53
ATT 70
DEF 20
ssnGoals 0
cGoals 0
end player
player name Morgan Rollerson
ovr 75
pos RB
25 DRI
32 FIN
27 PAS
79 TAC
69 HEA
73 MAR
PAC 91
PHY 59
ATT 26
DEF 77
ssnGoals 0
cGoals 0
end player
player name Holden Rall
ovr 69
pos GK
27 DRI
20 FIN
22 PAS
60 TAC
67 HEA
61 MAR
PAC 87
PHY 94
ATT 24
DEF 64
ssnGoals 0
cGoals 0
end player
player name Kaden Lebrun
ovr 68
pos RM
55 DRI
62 FIN
66 PAS
48 TAC
44 HEA
44 MAR
PAC 88
PHY 41
ATT 64
DEF 48
ssnGoals 0
cGoals 0
end player
player name Silas Baroni
ovr 67
pos ST
76 DRI
78 FIN
62 PAS
23 TAC
28 HEA
23 MAR
PAC 31
PHY 94
ATT 73
DEF 26
ssnGoals 0
cGoals 0
end player
player name Brian Waymack
ovr 69
pos LM
43 DRI
48 FIN
45 PAS
72 TAC
62 HEA
66 MAR
PAC 41
PHY 68
ATT 43
DEF 69
ssnGoals 0
cGoals 0
end player
player name Wade Gessson
ovr 70
pos GK
23 DRI
17 FIN
20 PAS
70 TAC
60 HEA
67 MAR
PAC 31
PHY 85
ATT 22
DEF 67
ssnGoals 0
cGoals 0
end player
player name George Benard
ovr 71
pos ST
71 DRI
71 FIN
57 PAS
21 TAC
15 HEA
16 MAR
PAC 93
PHY 56
ATT 67
DEF 21
ssnGoals 0
cGoals 0
end player
player name Mario Kreuz
ovr 69
pos GK
24 DRI
28 FIN
22 PAS
60 TAC
73 HEA
69 MAR
PAC 88
PHY 67
ATT 23
DEF 69
ssnGoals 0
cGoals 0
end player
player name Bentlee Bahlmann
ovr 70
pos ST
66 DRI
56 FIN
72 PAS
22 TAC
24 HEA
28 MAR
PAC 73
PHY 84
ATT 69
DEF 24
ssnGoals 0
cGoals 0
end player
player name Cristian Stetson-Elfstrom
ovr 71
pos LM
45 DRI
37 FIN
41 PAS
70 TAC
61 HEA
63 MAR
PAC 77
PHY 94
ATT 43
DEF 67
ssnGoals 10
cGoals 25
end player
player name Omari Heuser
ovr 71
pos ST
70 DRI
70 FIN
58 PAS
16 TAC
16 HEA
15 MAR
PAC 92
PHY 86
ATT 67
DEF 18
ssnGoals 0
cGoals 0
end player
player name Tommy Collier
ovr 69
pos LB
25 DRI
22 FIN
24 PAS
67 TAC
59 HEA
58 MAR
PAC 85
PHY 94
ATT 24
DEF 64
ssnGoals 22
cGoals 35
end player
player name Abdiel Bramlett
ovr 68
pos LB
15 DRI
10 FIN
18 PAS
64 TAC
70 HEA
76 MAR
PAC 49
PHY 32
ATT 18
DEF 74
ssnGoals 0
cGoals 0
end player
player name Colson Mansir
ovr 69
pos LM
67 DRI
58 FIN
71 PAS
44 TAC
42 HEA
44 MAR
PAC 72
PHY 52
ATT 68
DEF 44
ssnGoals 0
cGoals 0
end player
end team Teller FC
team Fetters Hot Springs Athletic
stadium FHSA Lane
teamAvg 72
formation 343
gp 30
gs 40
ga 38
gd 2
pts 43
player name Clark Kreuz
ovr 73
pos GK
28 DRI
30 FIN
34 PAS
67 TAC
80 HEA
71 MAR
PAC 64
PHY 43
ATT 30
DEF 78
ssnGoals 0
cGoals 0
end player
player name Eugene Grauer
ovr 73
pos RB
29 DRI
32 FIN
25 PAS
75 TAC
78 HEA
61 MAR
PAC 48
PHY 72
ATT 28
DEF 73
ssnGoals 0
cGoals 0
end player
player name Samson Nordmann
ovr 72
pos CB
22 DRI
18 FIN
27 PAS
53 TAC
67 HEA
70 MAR
PAC 89
PHY 94
ATT 24
DEF 68
ssnGoals 5
cGoals 23
end player
player name Wilder Hurt
ovr 70
pos CB
21 DRI
20 FIN
24 PAS
73 TAC
65 HEA
59 MAR
PAC 63
PHY 82
ATT 23
DEF 68
ssnGoals 0
cGoals 0
end player
player name Jericho Croes
ovr 72
pos LB
20 DRI
23 FIN
26 PAS
79 TAC
66 HEA
78 MAR
PAC 32
PHY 44
ATT 26
DEF 76
ssnGoals 0
cGoals 0
end player
player name Wilson Simonton
ovr 74
pos CM
41 DRI
51 FIN
49 PAS
65 TAC
80 HEA
77 MAR
PAC 87
PHY 66
ATT 46
DEF 75
ssnGoals 0
cGoals 0
end player
player name Killian Mackley
ovr 76
pos CM
71 DRI
77 FIN
82 PAS
45 TAC
54 HEA
53 MAR
PAC 48
PHY 43
ATT 80
DEF 49
ssnGoals 7
cGoals 20
end player
player name Sergio Yzaguirre
ovr 75
pos RM
46 DRI
43 FIN
49 PAS
78 TAC
65 HEA
74 MAR
PAC 31
PHY 75
ATT 45
DEF 75
ssnGoals 0
cGoals 0
end player
player name Sebastian Cloyd
ovr 74
pos LM
53 DRI
54 FIN
51 PAS
74 TAC
74 HEA
70 MAR
PAC 70
PHY 81
ATT 51
DEF 72
ssnGoals 20
cGoals 37
end player
player name Louis Siemer
ovr 71
pos ST
72 DRI
69 FIN
60 PAS
17 TAC
17 HEA
25 MAR
PAC 93
PHY 69
ATT 67
DEF 22
ssnGoals 0
cGoals 0
end player
player name Cason McNeese
ovr 72
pos ST
70 DRI
72 FIN
54 PAS
26 TAC
28 HEA
22 MAR
PAC 94
PHY 94
ATT 68
DEF 26
ssnGoals 0
cGoals 0
end player
player name Bowen Biehn
ovr 72
pos RB
28 DRI
20 FIN
23 PAS
61 TAC
64 HEA
73 MAR
PAC 33
PHY 93
ATT 24
DEF 68
ssnGoals 0
cGoals 0
end player
player name Maxim Grauer
ovr 69
pos GK
24 DRI
22 FIN
26 PAS
71 TAC
62 HEA
52 MAR
PAC 94
PHY 86
ATT 24
DEF 66
ssnGoals 0
cGoals 0
end player
player name Aaron Bertolet
ovr 77
pos RM
63 DRI
74 FIN
76 PAS
48 TAC
41 HEA
49 MAR
PAC 91
PHY 37
ATT 74
DEF 50
ssnGoals 0
cGoals 0
end player
player name Chad Laderman
ovr 73
pos LB
21 DRI
21 FIN
21 PAS
72 TAC
58 HEA
65 MAR
PAC 91
PHY 88
ATT 22
DEF 70
ssnGoals 0
cGoals 0
end player
player name Ahmed Tourangeau
ovr 70
pos RB
21 DRI
21 FIN
18 PAS
65 TAC
77 HEA
71 MAR
PAC 94
PHY 51
ATT 22
DEF 73
ssnGoals 0
cGoals 0
end player
player name Malakai Heimbuch
ovr 69
pos LM
60 DRI
82 FIN
75 PAS
41 TAC
38 HEA
45 MAR
PAC 45
PHY 95
ATT 73
DEF 41
ssnGoals 0
cGoals 0
end player
player name Vincenzo Tempesta
ovr 72
pos GK
21 DRI
23 FIN
17 PAS
80 TAC
60 HEA
74 MAR
PAC 61
PHY 64
ATT 22
DEF 73
ssnGoals 0
cGoals 0
end player
player name Nelson Senseney
ovr 74
pos ST
68 DRI
76 FIN
62 PAS
21 TAC
22 HEA
21 MAR
PAC 94
PHY 82
ATT 70
DEF 22
ssnGoals 42
cGoals 87
end player
player name Gael Tingue
ovr 70
pos CB
19 DRI
21 FIN
20 PAS
77 TAC
61 HEA
70 MAR
PAC 93
PHY 80
ATT 23
DEF 68
ssnGoals 0
cGoals 0
end player
player name Chance Smith
ovr 73
pos LM
60 DRI
74 FIN
80 PAS
48 TAC
43 HEA
46 MAR
PAC 73
PHY 87
ATT 73
DEF 47
ssnGoals 0
cGoals 0
end player
player name Julian Ensey-Hy
ovr 72
pos LB
19 DRI
23 FIN
25 PAS
64 TAC
76 HEA
74 MAR
PAC 36
PHY 64
ATT 20
DEF 73
ssnGoals 0
cGoals 0
end player
player name Titus Kreuz
ovr 73
pos CM
50 DRI
52 FIN
54 PAS
71 TAC
67 HEA
73 MAR
PAC 53
PHY 82
ATT 48
DEF 71
ssnGoals 0
cGoals 0
end player
player name Leonidas Qureshi
ovr 70
pos RB
27 DRI
23 FIN
22 PAS
76 TAC
63 HEA
79 MAR
PAC 56
PHY 37
ATT 25
DEF 75
ssnGoals 0
cGoals 0
end player
player name Hezekiah McNease
ovr 72
pos GK
21 DRI
27 FIN
22 PAS
73 TAC
62 HEA
70 MAR
PAC 45
PHY 73
ATT 24
DEF 71
ssnGoals 0
cGoals 0
end player
end team Fetters Hot Springs Athletic
team Sudan FC
stadium SFC Arena
teamAvg 66
formation 541
gp 30
gs 35
ga 34
gd 1
pts 44
player name Charlie Loehr
ovr 67
pos GK
26 DRI
29 FIN
21 PAS
56 TAC
67 HEA
58 MAR
PAC 94
PHY 80
ATT 23
DEF 64
ssnGoals 0
cGoals 0
end player
player name Ridge Norrick
ovr 64
pos RB
19 DRI
21 FIN
18 PAS
47 TAC
61 HEA
60 MAR
PAC 50
PHY 94
ATT 18
DEF 59
ssnGoals 0
cGoals 0
end player
player name Alaric Rippel
ovr 63
pos CB
26 DRI
22 FIN
22 PAS
64 TAC
67 HEA
56 MAR
PAC 39
PHY 57
ATT 24
DEF 64
ssnGoals 0
cGoals 0
end player
player name Kohen Karren
ovr 69
pos CB
17 DRI
21 FIN
13 PAS
71 TAC
79 HEA
63 MAR
PAC 78
PHY 36
ATT 18
DEF 74
ssnGoals 7
cGoals 15
end player
player name Jamari Lowmaster
ovr 65
pos LB
20 DRI
20 FIN
20 PAS
48 TAC
63 HEA
60 MAR
PAC 93
PHY 90
ATT 20
DEF 60
ssnGoals 14
cGoals 33
end player
player name Kade Spindler III
ovr 65
pos CM
51 DRI
48 FIN
52 PAS
55 TAC
57 HEA
67 MAR
PAC 61
PHY 84
ATT 48
DEF 61
ssnGoals 0
cGoals 0
end player
player name Damien Frye
ovr 67
pos CM
60 DRI
65 FIN
71 PAS
36 TAC
43 HEA
38 MAR
PAC 59
PHY 81
ATT 68
DEF 44
ssnGoals 16
cGoals 40
end player
player name Andrew Crumble
ovr 65
pos RM
60 DRI
60 FIN
66 PAS
42 TAC
41 HEA
44 MAR
PAC 76
PHY 32
ATT 63
DEF 43
ssnGoals 0
cGoals 0
end player
player name Benedict Santulli
ovr 68
pos LM
41 DRI
43 FIN
43 PAS
76 TAC
77 HEA
64 MAR
PAC 91
PHY 38
ATT 43
DEF 73
ssnGoals 17
cGoals 36
end player
player name Maximiliano Bascom
ovr 66
pos ST
63 DRI
65 FIN
49 PAS
21 TAC
28 HEA
19 MAR
PAC 91
PHY 94
ATT 61
DEF 22
ssnGoals 0
cGoals 0
end player
player name Keagan Farm
ovr 64
pos ST
51 DRI
63 FIN
65 PAS
21 TAC
18 HEA
25 MAR
PAC 87
PHY 90
ATT 60
DEF 20
ssnGoals 0
cGoals 0
end player
player name Case Procter
ovr 62
pos LM
47 DRI
45 FIN
42 PAS
65 TAC
50 HEA
55 MAR
PAC 70
PHY 74
ATT 43
DEF 60
ssnGoals 0
cGoals 0
end player
player name Orlando Soppe
ovr 67
pos LM
53 DRI
64 FIN
65 PAS
39 TAC
39 HEA
43 MAR
PAC 93
PHY 53
ATT 62
DEF 40
ssnGoals 0
cGoals 0
end player
player name Randall Doctorov
ovr 68
pos RB
29 DRI
24 FIN
28 PAS
61 TAC
57 HEA
73 MAR
PAC 89
PHY 73
ATT 27
DEF 67
ssnGoals 0
cGoals 0
end player
player name Braxton Vohra
ovr 64
pos RM
62 DRI
68 FIN
68 PAS
41 TAC
43 HEA
42 MAR
PAC 51
PHY 37
ATT 66
DEF 43
ssnGoals 0
cGoals 0
end player
player name Lance Zizzi
ovr 72
pos ST
63 DRI
70 FIN
65 PAS
23 TAC
23 HEA
23 MAR
PAC 94
PHY 56
ATT 68
DEF 23
ssnGoals 21
cGoals 37
end player
player name Enrique Paolino
ovr 67
pos RB
17 DRI
21 FIN
17 PAS
52 TAC
62 HEA
67 MAR
PAC 71
PHY 84
ATT 21
DEF 64
ssnGoals 0
cGoals 0
end player
player name Roberto Seawright
ovr 70
pos RB
16 DRI
25 FIN
20 PAS
75 TAC
61 HEA
67 MAR
PAC 58
PHY 91
ATT 24
DEF 66
ssnGoals 0
cGoals 0
end player
player name Lane Daring-Oberley
ovr 64
pos RM
56 DRI
65 FIN
67 PAS
43 TAC
42 HEA
43 MAR
PAC 66
PHY 92
ATT 63
DEF 42
ssnGoals 0
cGoals 0
end player
player name Luca Hanaway
ovr 67
pos CM
48 DRI
42 FIN
44 PAS
58 TAC
71 HEA
67 MAR
PAC 54
PHY 58
ATT 45
DEF 68
ssnGoals 0
cGoals 0
end player
player name Christopher Dutra
ovr 66
pos RM
38 DRI
42 FIN
44 PAS
54 TAC
65 HEA
57 MAR
PAC 94
PHY 94
ATT 43
DEF 61
ssnGoals 0
cGoals 0
end player
player name Torin Arendt
ovr 67
pos RM
43 DRI
47 FIN
41 PAS
56 TAC
65 HEA
73 MAR
PAC 73
PHY 55
ATT 43
DEF 69
ssnGoals 0
cGoals 0
end player
player name Easton Bigwood
ovr 68
pos ST
65 DRI
67 FIN
55 PAS
20 TAC
25 HEA
21 MAR
PAC 94
PHY 32
ATT 63
DEF 23
ssnGoals 0
cGoals 0
end player
player name Marvin Aslakson
ovr 65
pos LB
16 DRI
22 FIN
18 PAS
61 TAC
65 HEA
53 MAR
PAC 79
PHY 90
ATT 19
DEF 60
ssnGoals 0
cGoals 0
end player
player name Ameer Majkowski
ovr 63
pos CB
21 DRI
21 FIN
22 PAS
66 TAC
62 HEA
70 MAR
PAC 78
PHY 32
ATT 22
DEF 68
ssnGoals 0
cGoals 0
end player
end team Sudan FC
team Houston FC
stadium Houston Lane
teamAvg 66
formation 451
gp 30
gs 43
ga 39
gd 4
pts 45
player name Corbin Kurkowski
ovr 68
pos GK
21 DRI
25 FIN
22 PAS
68 TAC
66 HEA
58 MAR
PAC 90
PHY 94
ATT 23
DEF 63
ssnGoals 0
cGoals 0
end player
player name Nikolas Lenze
ovr 70
pos RB
22 DRI
17 FIN
17 PAS
68 TAC
53 HEA
67 MAR
PAC 69
PHY 93
ATT 22
DEF 66
ssnGoals 0
cGoals 0
end player
player name Cesar Llamas
ovr 62
pos CB
12 DRI
12 FIN
14 PAS
57 TAC
60 HEA
51 MAR
PAC 64
PHY 90
ATT 15
DEF 57
ssnGoals 0
cGoals 0
end player
player name Joe Jaycox
ovr 70
pos CB
24 DRI
23 FIN
30 PAS
61 TAC
67 HEA
71 MAR
PAC 90
PHY 80
ATT 26
DEF 68
ssnGoals 5
cGoals 7
end player
player name Brayan Storie
ovr 66
pos LB
25 DRI
24 FIN
21 PAS
66 TAC
49 HEA
65 MAR
PAC 75
PHY 73
ATT 24
DEF 64
ssnGoals 0
cGoals 0
end player
player name Bryant Baumgartel
ovr 68
pos CM
45 DRI
40 FIN
48 PAS
69 TAC
79 HEA
63 MAR
PAC 90
PHY 33
ATT 47
DEF 73
ssnGoals 0
cGoals 0
end player
player name Dominick Toadvine
ovr 63
pos CM
37 DRI
34 FIN
48 PAS
57 TAC
60 HEA
51 MAR
PAC 82
PHY 90
ATT 39
DEF 58
ssnGoals 0
cGoals 0
end player
player name Cayden Acorn-Robichaud
ovr 67
pos RM
56 DRI
67 FIN
69 PAS
47 TAC
49 HEA
43 MAR
PAC 73
PHY 72
ATT 66
DEF 45
ssnGoals 0
cGoals 0
end player
player name Ralph Traber IV
ovr 65
pos LM
44 DRI
47 FIN
45 PAS
64 TAC
68 HEA
57 MAR
PAC 65
PHY 54
ATT 45
DEF 66
ssnGoals 0
cGoals 0
end player
player name Azariah Constantineau
ovr 65
pos ST
66 DRI
58 FIN
62 PAS
23 TAC
20 HEA
19 MAR
PAC 71
PHY 86
ATT 64
DEF 23
ssnGoals 0
cGoals 0
end player
player name Keaton Hatridge
ovr 66
pos ST
53 DRI
60 FIN
66 PAS
24 TAC
21 HEA
24 MAR
PAC 85
PHY 41
ATT 62
DEF 20
ssnGoals 23
cGoals 43
end player
player name Bobby Sellman
ovr 67
pos CM
45 DRI
39 FIN
46 PAS
68 TAC
71 HEA
56 MAR
PAC 86
PHY 54
ATT 43
DEF 69
ssnGoals 0
cGoals 0
end player
player name Scott Tibbetts
ovr 69
pos CM
47 DRI
45 FIN
47 PAS
72 TAC
72 HEA
61 MAR
PAC 57
PHY 87
ATT 48
DEF 66
ssnGoals 9
cGoals 20
end player
player name Asher Seipel
ovr 69
pos CB
20 DRI
20 FIN
18 PAS
71 TAC
72 HEA
53 MAR
PAC 84
PHY 78
ATT 20
DEF 67
ssnGoals 0
cGoals 0
end player
player name Israel Anstead
ovr 66
pos CM
44 DRI
48 FIN
41 PAS
52 TAC
61 HEA
63 MAR
PAC 93
PHY 93
ATT 43
DEF 61
ssnGoals 0
cGoals 0
end player
player name Zechariah Llewellyn
ovr 69
pos RB
22 DRI
25 FIN
24 PAS
68 TAC
65 HEA
56 MAR
PAC 94
PHY 85
ATT 23
DEF 66
ssnGoals 0
cGoals 0
end player
player name Collin Ciolino
ovr 65
pos RM
62 DRI
59 FIN
51 PAS
40 TAC
40 HEA
45 MAR
PAC 93
PHY 87
ATT 60
DEF 42
ssnGoals 0
cGoals 0
end player
player name Kaysen McGuiggan
ovr 64
pos CB
15 DRI
20 FIN
18 PAS
61 TAC
60 HEA
50 MAR
PAC 94
PHY 92
ATT 20
DEF 59
ssnGoals 0
cGoals 0
end player
player name Luka Rubottom
ovr 67
pos GK
19 DRI
25 FIN
19 PAS
57 TAC
72 HEA
66 MAR
PAC 90
PHY 48
ATT 24
DEF 70
ssnGoals 0
cGoals 0
end player
player name Rowan Negro
ovr 65
pos RB
22 DRI
20 FIN
27 PAS
63 TAC
66 HEA
52 MAR
PAC 38
PHY 72
ATT 24
DEF 63
ssnGoals 0
cGoals 0
end player
player name Bennett Hurwitz
ovr 68
pos RM
65 DRI
54 FIN
73 PAS
42 TAC
42 HEA
43 MAR
PAC 57
PHY 79
ATT 69
DEF 44
ssnGoals 0
cGoals 0
end player
player name Benedict Osowski
ovr 66
pos LM
39 DRI
42 FIN
45 PAS
73 TAC
57 HEA
70 MAR
PAC 68
PHY 60
ATT 45
DEF 67
ssnGoals 27
cGoals 47
end player
player name Abram Brinkmeier
ovr 68
pos LB
20 DRI
20 FIN
19 PAS
71 TAC
66 HEA
58 MAR
PAC 46
